tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	7307	0	live	U2AF1	FP793, RN, RNU2AF1, U2AF35, U2AFBP	U2 small nuclear RNA auxiliary factor 1	splicing factor U2AF 35 kDa subunit|U2 small nuclear RNA auxillary factor 1|U2 small nuclear ribonucleoprotein auxillary factor, 35-KD subunit|U2 snRNP auxiliary factor small subunit|U2(RNU2) small nuclear RNA auxiliary factor binding protein|splicing factor U2AF 35kDa subunit	21q22.3	21	NC_000021.9	43092956	43107578	minus	11	191317	
9606	Homo sapiens	11277	0	live	TREX1	AGS1, CRV, DRN3, HERNS, RVCLS	three prime repair exonuclease 1	three-prime repair exonuclease 1|3' repair exonuclease 1|3'-5' exonuclease TREX1|DNase III|deoxyribonuclease III	3p21.31	3	NC_000003.12	48465830	48467645	plus	3	606609	
9606	Homo sapiens	11338	0	live	U2AF2	DEVDFB, U2AF65	U2 small nuclear RNA auxiliary factor 2	splicing factor U2AF 65 kDa subunit|U2 (RNU2) small nuclear RNA auxiliary factor 2|U2 auxiliary factor 65 kDa subunit|U2 small nuclear ribonucleoprotein auxiliary factor (65kD)|U2 snRNP auxiliary factor large subunit|hU2AF65	19q13.42	19	NC_000019.10	55655035	55674716	plus	14	191318	
9606	Homo sapiens	9972	0	live	NUP153	HNUP153, N153	nucleoporin 153	nuclear pore complex protein Nup153|153 kDa nucleoporin|nuclear pore complex protein hnup153|nucleoporin 153kD|nucleoporin 153kDa|nucleoporin Nup153	6p22.3	6	NC_000006.12	17615037	17706925	minus	23	603948	
9606	Homo sapiens	8021	0	live	NUP214	CAIN, CAN, IIAE9	nucleoporin 214	nuclear pore complex protein Nup214|CAN protein, putative oncogene|nucleoporin 214kDa	9q34.13	9	NC_000009.12	131125586	131234663	plus	37	114350	
9606	Homo sapiens	23636	0	live	NUP62	IBSN, SNDI, p62	nucleoporin 62	nuclear pore glycoprotein p62|62 kDa nucleoporin|nucleoporin 62kD|nucleoporin 62kDa|nucleoporin Nup62	19q13.33	19	NC_000019.10	49906825	49929504	minus	3	605815	
9606	Homo sapiens	7175	0	live	TPR	MRT79	translocated promoter region, nuclear basket protein	nucleoprotein TPR|NPC-associated intranuclear protein|megator|nuclear pore complex-associated protein TPR|translocated promoter region (to activated MET oncogene)|translocated promoter region protein|tumor potentiating region	1q31.1	1	NC_000001.11	186311652	186375253	minus	51	189940	
9606	Homo sapiens	11100	0	live	HNRNPUL1	E1B-AP5, E1BAP5, HNRPUL1	heterogeneous nuclear ribonucleoprotein U like 1	heterogeneous nuclear ribonucleoprotein U-like protein 1|E1B 55kDa associated protein 5|E1B-55 kDa-associated protein 5|adenovirus early region 1B-associated protein 5	19q13.2	19	NC_000019.10	41262557	41307787	plus	20	605800	
9606	Homo sapiens	11171	0	live	STRAP	MAWD, PT-WD, UNRIP	serine/threonine kinase receptor associated protein	serine-threonine kinase receptor-associated protein|MAP activator with WD repeats|MAPK activator with WD repeats|WD-40 repeat protein PT-WD|mitogen-activated protein kinase activator with WD repeats|unr-interacting protein	12p12.3	12	NC_000012.12	15882387	15903478	plus	10	605986	
9606	Homo sapiens	8480	0	live	RAE1	Gle2, MIG14, MRNP41, Mnrp41, dJ481F12.3, dJ800J21.1	ribonucleic acid export 1	mRNA export factor RAE1|RAE1 RNA export 1 homolog|homolog of yeast Rae1 (Bharathi) mRNA-associated protein of 41 kDa (Kraemer)|mRNA export factor|mRNA export protein|mRNA-associated protein MRNP 41|mRNA-binding protein, 41-kD|migration-inducing gene 14|rae1 protein homolog	20q13.31	20	NC_000020.11	57351255	57379202	plus	16	603343	
9606	Homo sapiens	8888	0	live	MCM3AP	GANP, MAP80, PNRIID, SAC3	minichromosome maintenance complex component 3 associated protein	germinal-center associated nuclear protein|80 kDa MCM3-associated protein|MCM3 acetylating protein|MCM3 acetyltransferase|MCM3 import protein|MCM3 minichromosome maintenance deficient 3 associated protein|germinal center-associated nuclear protein|germinal-centre associated nuclear protein	21q22.3	21	NC_000021.9	46235133	46286265	minus	29	603294	
9606	Homo sapiens	4116	0	live	MAGOH	MAGOH1A, MAGOH	mago homolog, exon junction complex subunit	protein mago nashi homolog|mago homolog, exon junction complex core component|mago-nashi homolog, proliferation-associated	1p32.3	1	NC_000001.11	53226900	53238518	minus	5	602603	
9606	Homo sapiens	26097	0	live	CHTOP	C10orf77, C1orf77, FL-SRAG, FOP, SRAG, SRAG-3, SRAG-5, pp7704	chromatin target of PRMT1	chromatin target of PRMT1 protein|friend of PRMT1 protein|small protein rich in arginine and glycine	1q21.3	1	NC_000001.11	153634066	153646306	plus	6	614206	
9606	Homo sapiens	3612	0	live	IMPA1	IMP, IMPA, MRT59	inositol monophosphatase 1	inositol monophosphatase 1|D-galactose 1-phosphate phosphatase|IMP 1|IMPase 1|inositol(myo)-1(or 4)-monophosphatase 1|inositol-1(or 4)-monophosphatase 1|lithium-sensitive myo-inositol monophosphatase A1|myo-inositol monophosphatase 1|testicular tissue protein Li 94	8q21.13	8	NC_000008.11	81656914	81686325	minus	10	602064	
9606	Homo sapiens	56893	0	live	UBQLN4	A1U, A1Up, C1orf6, CIP75, UBIN	ubiquilin 4	ubiquilin-4|Cx43-interacting protein of 75 kDa|ataxin-1 interacting ubiquitin-like protein|ataxin-1 ubiquitin-like interacting protein|ataxin-1 ubiquitin-like-interacting protein A1U|connexin43-interacting protein of 75 kDa	1q22	1	NC_000001.11	156031247	156053798	minus	13	605440	
9606	Homo sapiens	51194	0	live	IPO11	RanBP11	importin 11	importin-11|Ran binding protein 11|imp11|ran-binding protein 11	5q12.1	5	NC_000005.10	62412763	62628582	plus	31	610889	
9606	Homo sapiens	30000	0	live	TNPO2	IDDHISD, IPO3, KPNB2B, TRN2	transportin 2	transportin-2|importin 3|karyopherin beta 2b, transportin|karyopherin beta-2b|transportin 2 (importin 3, karyopherin beta 2b)	19p13.13	19	NC_000019.10	12699201	12723932	minus	28	603002	
9606	Homo sapiens	65110	0	live	UPF3A	HUPF3A, RENT3A, UPF3	UPF3A regulator of nonsense mediated mRNA decay	regulator of nonsense transcripts 3A|UPF3 regulator of nonsense transcripts homolog A|hUpf3|nonsense mRNA reducing factor 3A|up-frameshift suppressor 3 homolog A	13q34	13	NC_000013.11	114281601	114305817	plus	14	605530	
9606	Homo sapiens	11097	0	live	NUP42	CG1, NLP-1, NLP1, NLP_1, NUPL2, UIP1, hCG1	nucleoporin 42	nucleoporin NUP42|H_RG271G13.9|NUP42 homolog|nucleoporin hCG1|nucleoporin like 2|nucleoporin-like protein 1|nucleoporin-like protein 2	7p15.3	7	NC_000007.14	23182048	23201006	plus	8	619998	
9606	Homo sapiens	84248	0	live	FYTTD1	UIF	forty-two-three domain containing 1	UAP56-interacting factor|forty-two-three domain-containing protein 1|protein 40-2-3	3q29	3	NC_000003.12	197749533	197787596	plus	12	616933	
9606	Homo sapiens	55998	0	live	NXF5		nuclear RNA export factor 5	TAP-like protein 1|TAPL-1	Xq22.1	X	NC_000023.11	101832112	101857577	minus	19	300319	
10090	Mus musculus	83454	0	live	Nxf2	4930455N06Rik, Nxf-b	nuclear RNA export factor 2	nuclear RNA export factor 5	X 56.31 cM	X	NC_000086.8	133845275	133865503	minus	23		
9606	Homo sapiens	55916	0	live	NXT2	P15-2	nuclear transport factor 2 like export factor 2	NTF2-related export protein 2|protein p15-2	Xq23	X	NC_000023.11	109535824	109544698	plus	6	300320	
9606	Homo sapiens	7157	0	live	TP53	BCC7, BMFS5, LFS1, P53, TRP53	tumor protein p53	cellular tumor antigen p53|antigen NY-CO-13|mutant tumor protein 53|phosphoprotein p53|transformation-related protein 53|tumor protein 53|tumor supressor p53	17p13.1	17	NC_000017.11	7668421	7687490	minus	13	191170	
9606	Homo sapiens	51213	0	live	LUZP4	CT-28, CT-8, CT28, HOM-TES-85	leucine zipper protein 4	leucine zipper protein 4|HOM-TES-85 tumor antigen|cancer/testis antigen 28|tumor antigen HOM-TES-85	Xq23	X	NC_000023.11	115289715	115307563	plus	4	300616	
9606	Homo sapiens	1956	0	live	EGFR	ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA	epidermal growth factor receptor	epidermal growth factor receptor|EGFR vIII|avian erythroblastic leukemia viral (v-erb-b) oncogene homolog|cell growth inhibiting protein 40|cell proliferation-inducing protein 61|epidermal growth factor receptor tyrosine kinase domain|erb-b2 receptor tyrosine kinase 1|proto-oncogene c-ErbB-1|receptor tyrosine-protein kinase erbB-1	7p11.2	7	NC_000007.14	55019017	55211628	plus	32	131550	
9606	Homo sapiens	2064	0	live	ERBB2	CD340, HER-2, HER-2/neu, HER2, MLN 19, MLN-19, NEU, NGL, TKR1, VSCN2, c-ERB-2, c-ERB2, p185(erbB2)	erb-b2 receptor tyrosine kinase 2	receptor tyrosine-protein kinase erbB-2|c-erb B2/neu protein|herstatin|human epidermal growth factor receptor 2|metastatic lymph node gene 19 protein|neuro/glioblastoma derived oncogene homolog|neuroblastoma/glioblastoma derived oncogene homolog|proto-oncogene Neu|proto-oncogene c-ErbB-2|tyrosine kinase-type cell surface receptor HER2|v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 2|v-erb-b2 avian erythroblastic leukemia viral oncoprotein 2|v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog	17q12	17	NC_000017.11	39688094	39728658	plus	35	164870	
9606	Homo sapiens	2099	0	live	ESR1	ER, ESR, ESRA, ESTRR, Era, NR3A1	estrogen receptor 1	estrogen receptor|E2 receptor alpha|ER-alpha|estradiol receptor|estrogen nuclear receptor alpha|estrogen receptor alpha E1-E2-1-2|estrogen receptor alpha E1-N2-E2-1-2|nuclear receptor subfamily 3 group A member 1|oestrogen receptor alpha	6q25.1-q25.2	6	NC_000006.12	151656672	152129619	plus	22	133430	
9606	Homo sapiens	6774	0	live	STAT3	ADMIO, ADMIO1, APRF, HIES	signal transducer and activator of transcription 3	signal transducer and activator of transcription 3|DNA-binding protein APRF|acute-phase response factor	17q21.2	17	NC_000017.11	42313324	42388442	minus	24	102582	
9606	Homo sapiens	3845	0	live	KRAS	'C-K-RAS, C-K-RAS, CFC2, K-RAS2A, K-RAS2B, K-RAS4A, K-RAS4B, K-Ras, K-Ras 2, KI-RAS1, KRAS2, NS, NS3, OES, RALD, RASK2, c-Ki-ras, c-Ki-ras2, KRAS	KRAS proto-oncogene, GTPase	GTPase KRas|K-ras p21 protein|KRAS-ENOPH fusion|Kirsten rat sarcoma viral oncogene homolog|Kirsten rat sarcoma viral proto-oncogene|Kras-Enoph1 fusion protein|PR310 c-K-ras oncogene|c-Kirsten-ras protein|cellular c-Ki-ras2 proto-oncogene|cellular transforming proto-oncogene|oncogene KRAS2|proto-oncogene GTPase|transforming protein p21|v-Ki-ras2 Kirsten rat sarcoma 2 viral oncogene homolog	12p12.1	12	NC_000012.12	25205246	25250929	minus	7	190070	
9606	Homo sapiens	29126	0	live	CD274	B7-H, B7H1, PD-L1, PDCD1L1, PDCD1LG1, PDL1, hPD-L1	CD274 molecule	programmed cell death 1 ligand 1|B7 homolog 1|CD274 antigen|PDCD1 ligand 1	9p24.1	9	NC_000009.12	5450542	5470554	plus	7	605402	
6706	Homarus americanus	121870676	0	live	LOC121870676	Hamer_G007295, Nxf1-L2, Nxf1-L3	nuclear RNA export factor 1-like	nuclear RNA export factor 1-like|Nuclear RNA export factor 1-like 2|Nuclear RNA export factor 1-like 3		Un	NW_024734940.1	12286796	12308559	plus	15		
9606	Homo sapiens	1499	0	live	CTNNB1	CTNNB, EVR7, MRD19, NEDSDV, armadillo	catenin beta 1	catenin beta-1|catenin (cadherin-associated protein), beta 1, 88kDa	3p22.1	3	NC_000003.12	41199505	41240443	plus	21	116806	
9606	Homo sapiens	1029	0	live	CDKN2A	ARF, CAI2, CDK4I, CDKN2, CMM2, INK4, INK4A, MLM, MTS-1, MTS1, P14, P14ARF, P16, P16-INK4A, P16INK4, P16INK4A, P19, P19ARF, TP16	cyclin dependent kinase inhibitor 2A	cyclin-dependent kinase inhibitor 2A|CDK4 inhibitor p16-INK4|CDKN2A/ARF Intron 2 lncRNA|alternative reading frame|cell cycle negative regulator beta|cyclin-dependent kinase 4 inhibitor A|cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)|inhibitor of cdk4 A|multiple tumor suppressor 1|multiple tumour suppressor 1	9p21.3	9	NC_000009.12	21967752	21995324	minus	10	600160	
9606	Homo sapiens	6622	0	live	SNCA	NACP, PARK1, PARK4, PD1	synuclein alpha	alpha-synuclein|I+/--synuclein|non A-beta component of AD amyloid|synuclein alpha-140|synuclein, alpha (non A4 component of amyloid precursor)	4q22.1	4	NC_000004.12	89724099	89838304	minus	12	163890	
9606	Homo sapiens	4609	0	live	MYC	MRTLC, bHLHe39, c-Myc, MYC	MYC proto-oncogene, bHLH transcription factor	myc proto-oncogene protein|avian myelocytomatosis viral oncogene homolog|class E basic helix-loop-helix protein 39|myc-related translation/localization regulatory factor|proto-oncogene c-Myc|transcription factor p64|v-myc avian myelocytomatosis viral oncogene homolog|v-myc myelocytomatosis viral oncogene homolog	8q24.21	8	NC_000008.11	127735434	127742951	plus	3	190080	
9606	Homo sapiens	2475	0	live	MTOR	FRAP, FRAP1, FRAP2, RAFT1, RAPT1, SKS	mechanistic target of rapamycin kinase	serine/threonine-protein kinase mTOR|FK506 binding protein 12-rapamycin associated protein 2|FK506-binding protein 12-rapamycin complex-associated protein 1|FKBP-rapamycin associated protein|FKBP12-rapamycin complex-associated protein 1|mammalian target of rapamycin|mechanistic target of rapamycin (serine/threonine kinase)|rapamycin and FKBP12 target 1|rapamycin associated protein FRAP2|rapamycin target protein 1|tyrosine-protein kinase mTOR	1p36.22	1	NC_000001.11	11106535	11262551	minus	60	601231	
9606	Homo sapiens	595	0	live	CCND1	BCL1, D11S287E, PRAD1, U21B31	cyclin D1	G1/S-specific cyclin-D1|B-cell CLL/lymphoma 1|B-cell lymphoma 1 protein|BCL-1 oncogene|PRAD1 oncogene	11q13.3	11	NC_000011.10	69641156	69654474	plus	5	168461	
9606	Homo sapiens	10413	0	live	YAP1	COB1, YAP, YAP-1, YAP2, YAP65, YKI	Yes1 associated transcriptional regulator	transcriptional coactivator YAP1|65 kDa Yes-associated protein|Yes associated protein 1|protein yorkie homolog|yes-associated protein 2|yes-associated protein YAP65 homolog|yorkie homolog	11q22.1	11	NC_000011.10	102110447	102233424	plus	11	606608	
9606	Homo sapiens	142	0	live	PARP1	ADPRT, ADPRT 1, ADPRT1, ARTD1, PARP, PARP-1, PARS, PPOL, Poly-PARP, pADPRT-1	poly(ADP-ribose) polymerase 1	poly [ADP-ribose] polymerase 1|ADP-ribosyltransferase (NAD+; poly (ADP-ribose) polymerase)|ADP-ribosyltransferase NAD(+)|ADP-ribosyltransferase diphtheria toxin-like 1|DNA ADP-ribosyltransferase PARP1|NAD(+) ADP-ribosyltransferase 1|poly (ADP-ribose) polymerase family, member 1|poly(ADP-ribose) synthetase|poly(ADP-ribosyl)transferase|poly[ADP-ribose] synthase 1|protein poly-ADP-ribosyltransferase PARP1	1q42.12	1	NC_000001.11	226360691	226408093	minus	23	173870	
9606	Homo sapiens	2100	0	live	ESR2	ER-BETA, ESR-BETA, ESRB, ESTRB, Erb, NR3A2, ODG8	estrogen receptor 2	estrogen receptor beta|estrogen receptor beta 2|estrogen receptor beta 4|nuclear receptor subfamily 3 group A member 2|oestrogen receptor beta	14q23.2-q23.3	14	NC_000014.9	64226707	64338613	minus	17	601663	
9606	Homo sapiens	79068	0	live	FTO	ALKBH9, BMIQ14, GDFD, IFEX9	FTO alpha-ketoglutarate dependent dioxygenase	alpha-ketoglutarate-dependent dioxygenase FTO|AlkB homolog 9|U6 small nuclear RNA (2'-O-methyladenosine-N(6)-)-demethylase FTO|U6 small nuclear RNA N(6)-methyladenosine-demethylase FTO|fat mass and obesity associated|fat mass and obesity-associated protein|intragenic FTO exon 9 containing transcript|m6A(m)-demethylase FTO|mRNA (2'-O-methyladenosine-N(6)-)-demethylase FTO|mRNA N(6)-methyladenosine demethylase FTO|tRNA N1-methyl adenine demethylase FTO	16q12.2	16	NC_000016.10	53703963	54121941	plus	17	610966	
9606	Homo sapiens	857	0	live	CAV1	BSCL3, CGL3, LCCNS, MSTP085, PPH3, VIP21	caveolin 1	caveolin-1|caveolin 1, caveolae protein, 22kDa|cell growth-inhibiting protein 32	7q31.2	7	NC_000007.14	116525009	116561185	plus	4	601047	
9606	Homo sapiens	23435	0	live	TARDBP	ALS10, TDP-43	TAR DNA binding protein	TAR DNA-binding protein 43|TAR DNA-binding protein-43	1p36.22	1	NC_000001.11	11012654	11030528	plus	10	605078	
9606	Homo sapiens	6667	0	live	SP1		Sp1 transcription factor	transcription factor Sp1|specificity protein 1	12q13.13	12	NC_000012.12	53380176	53416446	plus	7	189906	
9606	Homo sapiens	3417	0	live	IDH1	HEL-216, HEL-S-26, IDCD, IDH, IDP, IDPC, PICD	isocitrate dehydrogenase (NADP(+)) 1	isocitrate dehydrogenase [NADP] cytoplasmic|NADP(+)-specific ICDH|NADP-dependent isocitrate dehydrogenase, cytosolic|NADP-dependent isocitrate dehydrogenase, peroxisomal|epididymis luminal protein 216|epididymis secretory protein Li 26|epididymis secretory sperm binding protein|isocitrate dehydrogenase (NADP(+)) 1, cytosolic|isocitrate dehydrogenase 1 (NADP+), soluble|oxalosuccinate decarboxylase	2q34	2	NC_000002.12	208236227	208255071	minus	12	147700	
9606	Homo sapiens	4000	0	live	LMNA	CDCD1, CDDC, CMD1A, CMT2B1, EMD2, FPL, FPLD, FPLD2, HGPS, IDC, LDP1, LFP, LGMD1B, LMN1, LMNC, LMNL1, MADA, PRO1	lamin A/C	lamin|70 kDa lamin|epididymis secretory sperm binding protein|lamin A/C-like 1|lamin C|mandibuloacral dysplasia type A|prelamin-A/C|progerin|renal carcinoma antigen NY-REN-32	1q22	1	NC_000001.11	156082573	156140081	plus	20	150330	
9606	Homo sapiens	3725	0	live	JUN	AP-1, AP1, c-Jun, cJUN, p39	Jun proto-oncogene, AP-1 transcription factor subunit	transcription factor Jun|Jun activation domain binding protein|activator protein 1|enhancer-binding protein AP1|jun oncogene|proto-oncogene c-Jun|proto-oncogene cJun|transcription factor AP-1|transcription factor AP-1 subunit Jun|v-jun avian sarcoma virus 17 oncogene homolog|v-jun sarcoma virus 17 oncogene homolog	1p32.1	1	NC_000001.11	58780791	58784047	minus	1	165160	
9606	Homo sapiens	5071	0	live	PRKN	AR-JP, LPRS2, PARK2, PDJ	parkin RBR E3 ubiquitin protein ligase	E3 ubiquitin-protein ligase parkin|Parkinson disease (autosomal recessive, juvenile) 2, parkin|parkinson juvenile disease protein 2|parkinson protein 2 E3 ubiquitin protein ligase|parkinson protein 2, E3 ubiquitin protein ligase (parkin)	6q26	6	NC_000006.12	161347417	162727766	minus	13	602544	
9606	Homo sapiens	2322	0	live	FLT3	CD135, FLK-2, FLK2, STK1	fms related receptor tyrosine kinase 3	receptor-type tyrosine-protein kinase FLT3|CD135 antigen|FL cytokine receptor|fetal liver kinase 2|fms related tyrosine kinase 3|fms-like tyrosine kinase 3|growth factor receptor tyrosine kinase type III|stem cell tyrosine kinase 1	13q12.2	13	NC_000013.11	28003274	28100576	minus	27	136351	
9606	Homo sapiens	4288	0	live	MKI67	KIA, MIB-, MIB-1, PPP1R105	marker of proliferation Ki-67	proliferation marker protein Ki-67|Molecular Immunology Borstel antibody 1|antigen Ki67|antigen identified by monoclonal antibody Ki-67|proliferation-related Ki-67 antigen|protein phosphatase 1, regulatory subunit 105	10q26.2	10	NC_000010.11	128096659	128126423	minus	15	176741	
